Ticker,Name
RANASUG.NS,Rana Sugars Limited
RANBAXY.NS,Ranbaxy Laboratories Ltd.
RANEENGINE.NS,Rane Engine Valve Limited
RANEHOLDIN.NS,Rane Holdings Limited
RANKLIN.NS,Ranklin Solutions Ltd.
RASOYPR-EQ.NS,RASOYA PROTEINS LI INR1
RASOYPR.NS,Rasoya Proteins Limited
RATNAMANI.NS,Ratnamani Metals & Tubes Limited
RAYMOND.NS,Raymond Limited
RBL-EQ.NS,RANE BRAKE LINING LIMITED
RBL.NS,Rane Brake Lining Limited
RCF.NS,Rashtriya Chemicals And Fertilizers Limited
RCOM.NS,Reliance Communications Limited
RD366D38RG-MF.NS,SBI MUTUAL FUND DEBT 366D 38 RE
RDAFTIIIDG-MF.NS,RELIANCE MUTUAL FD DUAL ADVANTA
RDAFTIIPAG-MF.NS,RELIANCE CAPITAL A RELIANCE DA
RDEL.NS,Reliance Defence and Engineering Limited
RECLTD.NS,Rural Electrification Corporation Limited
REDINGTON-EQ.NS,REDINGTON (INDIA) LIMITED
REDINGTON.NS,Redington (India) Limited
REFEX-EQ.NS,REFEX INDUSTRIES L INR10
REFEX.NS,Refex Industries Limited
REGENCERAM-BE.NS,REGENCYCERAMICS-LTD
REGENCERAM-EQ.NS,REGENCY CERAMICS INR10
REGENCERAM.NS,Regency Ceramics Limited
REIAGROLTD-BE.NS,REI AGRO LTD INR1
REIAGROLTD-EQ.NS,REI AGRO LTD INR1
REIAGROLTD.NS,REI Agro Limited
REISIXTEN.NS,REI Six Ten Retail Limited
RELAXO-EQ.NS,RELAXO FOOTWEARS LIMITED
RELAXO.NS,Relaxo Footwears Limited
RELBANK.NS,R* Shares Banking ETF
RELCAPITAL.NS,Reliance Capital Limited
RELCNX100-EQ.NS,RELIANCE MUTUAL FD RELIANCE ETF
RELCNX100.NS,R* Shares CNX 100 ETF
RELCONS-EQ.NS,RELIANCE MUTUAL FD RELIANCE ETF
RELCONS.NS,R*Shares Consumption ETF
RELDIVOPP-EQ.NS,RELIANCE MUTUAL FD RELIANCE ETF
RELDIVOPP.NS,R*Shares Dividend Opportunities ETF
RELGOLD-EQ.NS,RELIANCE CAPITAL A R SHARES GOL
RELGOLD.NS,R* Shares Gold ETF
RELGRNIFTY-EQ.NS,RELIGARE MUTUAL FD NIFFTY ETF
RELGRNIFTY.NS,Invesco India Nifty ETF
RELIANCE.NS,Reliance Industries Limited
RELIGARE.NS,Religare Enterprises Limited
RELIGAREGO-EQ.NS,INVESCO MUTUAL FUND
RELIGAREGO.NS,Invesco India Gold ETF
RELINFRA.NS,Reliance Infrastructure Limited
RELNIFTY-EQ.NS,RELIANCE MUTUAL FD R NIFTY DIVI
RELNIFTY.NS,R* Shares Nifty ETF
RELNV20-EQ.NS,RELIANCE NIPPON LI RELIANCE ETF
RELNV20.NS,R*Shares NV20 ETF
REMSONSIN.NS,Remsons Industries Limited
REMSONSIND.NS,Remsons Industries Limited
RENUKA-EQ.NS,SHREE RENUKA SUGARS LIMITED
RENUKA.NS,Shree Renuka Sugars Limited
REPCOHOME-EQ.NS,REPCO HOME FINANCE INR10
REPCOHOME.NS,Repco Home Finance Limited
REPRO-EQ.NS,REPRO INDIA LIMITED
REPRO.NS,Repro India Limited
RESPONIND.NS,Responsive Industries Limited
REVATHI-EQ.NS,REVATHI EQUIPMENT INR10
REVATHI.NS,Revathi Equipment Limited
RFXXII29GR-MF.NS,RELIANCE CAPITAL A FHF XXI SER
RICOAUTO.NS,Rico Auto Industries Limited
RIIL-EQ.NS,RELIANCE INDUSTRIAL INFRASTRUCT
RIIL.NS,Reliance Industrial Infrastructure Limited
RJL.NS,Renaissance Jewellery Limited
RKDL-EQ.NS,RAVI KUMAR DISTILLERIES LIMITED
RKDL.NS,Ravi Kumar Distilleries Limited
RKFORGE.NS,Ramkrishna Forgings Limited
RMCL-EQ.NS,RADHA MADHAV CORP INR10
RMCL.NS,Radha Madhav Corporation Limited
RML.NS,Rane (Madras) Limited
RMMIL-EQ.NS,RESURGERE MINES & MINERALS LIMI
RMMIL.NS,Resurgere Mines & Minerals India Limited
ROHITFERRO-EQ.NS,ROHIT FERRO-TECH INR10
ROHITFERRO.NS,Rohit Ferro-Tech Limited
ROHLTD.NS,Royal Orchid Hotels Limited
ROLTA.NS,Rolta India Limited
ROSSELLIND.NS,Rossell India Limited
RPGLIFE-EQ.NS,RPG LIFE SCIENCES LIMITED
RPGLIFE.NS,RPG Life Sciences Limited
RPOWER.NS,Reliance Power Limited
RPPINFRA.NS,RPP Infra Projects Limited
RSDFSA27GR-MF.NS,SBIAMC - RSDFSA27GR
RSSOFTWARE.NS,R. S. Software (India) Limited
RSWM.NS,RSWM Limited
RSYSTEMS.NS,R Systems International Limited
RTNINFRA-EQ.NS,RATTANINDIA INFRAS INR2
RTNINFRA.NS,RattanIndia Infrastructure Limited
RTNPOWER-EQ.NS,RATTANINDIA POWER INR10
RTNPOWER.NS,RattanIndia Power Limited
RUBYMILLS.NS,The Ruby Mills Limited
RUCHINFRA-BE.NS,RUCHI INFRASTRUCTURE LTD
RUCHINFRA.NS,Ruchi Infrastructure Limited
RUCHIRA.NS,Ruchira Papers Limited
RUCHISOYA.NS,Ruchi Soya Industries Limited
RUPA-EQ.NS,RUPA & COMPANY LIMITED
RUPA.NS,Rupa & Company Limited
RUSHIL.NS,Rushil Décor Limited
SABERORGA.NS,SABERO ORGANICS GUJRAT
SABTN-EQ.NS,SRI ADHIKARI BROTHERS TELEVISIO
SABTN.NS,Sri Adhikari Brothers Television Network Limited
SADBHAV.NS,Sadbhav Engineering Limited
SADBHIN-EQ.NS,SADBHAV INFRA PROJ INR10
SADBHIN.NS,Sadbhav Infrastructure Project Limited
SAGCEM-EQ.NS,SAGAR CEMENTS LIMITED
SAGCEM.NS,Sagar Cements Limited
SAHPETRO.NS,GP Petroleums Limited
SAIL.NS,Steel Authority of India Limited
SAKHTISUG-EQ.NS,SAKTHI SUGARS LIMITED
SAKHTISUG.NS,Sakthi Sugars Limited
SAKSOFT-EQ.NS,SAKSOFT LIMITED
SAKSOFT.NS,Saksoft Limited
SAKUMA.NS,Sakuma Exports Limited
SALONACOT-EQ.NS,SALONA COTSPIN INR10
SALONACOT.NS,Salona Cotspin Limited
SALORAINTL-EQ.NS,SALORA INTL INR10
SALORAINTL.NS,Salora International Limited
SALSTEEL.NS,S.A.L. Steel Limited
SALZERELEC-EQ.NS,SALZER ELECTRONICS INR10
SALZERELEC.NS,SALZER ELECTRONICS INR10
SAMBANDAM.NS,Sambandam Spinning Mills Ltd.
SAMBHAAV-BE.NS,SAMBHAAV-BE.NS
SAMBHAAV-EQ.NS,SAMBHAAV MEDIA LTD INR1
SAMBHAAV.NS,Sambhaav Media Limited
SAMINDUS-EQ.NS,SAM Industries Limited
SAMINDUS.NS,Sam Industries Ltd
SAMTEL-BE.NS,SAMTEL COLOR LTD
SAMTEL-EQ.NS,SAMTEL COLOUR INR10
SAMTEL.NS,Samtel Color Limited
SANCO-SM.NS,SANCO IND LIMITED INR10
SANDESH.NS,The Sandesh Limited
SANGAMIND-EQ.NS,SANGAM (INDIA) LIMITED
SANGAMIND.NS,Sangam (India) Limited
SANGHIIND-BE.NS,SANGHIINDUS ROLL SETT
SANGHIIND.NS,Sanghi Industries Limited
SANGHVIFOR.NS,Sanghvi Forging & Engineering Limited
SANGHVIMOV-EQ.NS,SANGHVI MOVERS INR2.00
SANGHVIMOV.NS,Sanghvi Movers Limited
SANOFI.NS,Sanofi India Limited
SANWARIA.NS,Sanwaria Agro Oils Limited
SARDAEN.NS,Sarda Energy & Minerals Limited
SAREGAMA.NS,Saregama India Limited
SARLAPOLY.NS,Sarla Performance Fibers Limited
SARTHAKIND-EQ.NS,Sarthak Industries Ltd
SASKEN.NS,Sasken Technologies Limited
SATHAISPAT-EQ.NS,SATHAVAHANA ISPAT LIMITED
SATHAISPAT.NS,Sathavahana Ispat Limited
SATIN-.NS,SATIN CREDIT CARE NETWORK LTD S
SATIN-BE.NS,Satin Credit Net Ltd
SATIN-BL.NS,SATIN CREDIT CARE INR10
SATIN-BT.NS,SATIN CREDIT CARE INR10
SATIN-EQ.NS,SATIN CREDIT CARE INR10
SATIN-IL.NS,SATIN CREDIT CARE INR10
SATIN-IQ.NS,SATIN CREDIT CARE INR10
SATIN-RL.NS,SATIN CREDIT CARE INR10
SATIN.NS,Satin Creditcare Network Limited
SAVERA.NS,Savera Industries Limited
SAYAJIHOT.NS,SAYAJIHOT.NS
SAYAJIHOTL-BE.NS,SAYAJIHOTL-BE.NS
SB&TINTL.NS,SB & T INTL LTD INR10
SBBJ.NS,State Bank of Bikaner & Jaipur
SBIN.NS,State Bank of India
SBT.NS,State Bank of Travancore
SC2RD-MF.NS,SUNDARAM MUTUAL FU SEL SMALL CA
SC3RG-MF.NS,SUNDARAM ASSET MAN SELECT SMALL
SCHNEIDER-EQ.NS,SCHNEIDER ELECTRIC INFRASTRUCTU
SCHNEIDER.NS,Schneider Electric Infrastructure Limited
SCI.NS,The Shipping Corporation of India Limited
SDAFIIIGR-MF.NS,SBI MUTUAL FUND SBI DUAL ADVANT
SDBL-EQ.NS,SOM DISTIL & BREW INR10
SDBL.NS,Som Distilleries & Breweries Limited
SEAMECLTD-EQ.NS,SEAMEC LIMITED
SEAMECLTD.NS,Seamec Limited
SEINV.NS,S.E. Investments Limited
SELAN.NS,Selan Exploration Technology Limited
SELMCL-EQ.NS,SEL MANUFACTURING COMPANY LIMIT
SELMCL.NS,SEL Manufacturing Company Limited
SEPOWER-EQ.NS,S.E. POWER LIMITED
SEPOWER.NS,S. E. Power Limited
SEQUENT.NS,Sequent Scientific Limited
SERVALL-EQ.NS,SERVALAKSHMI PAPER INR10
SERVALL.NS,Servalakshmi Paper Limited
SESHAPAPER.NS,Seshasayee Paper and Boards Limited
SETFBANK-EQ.NS,SBIAMC - SETFBANK
SETFGOLD-EQ.NS,SBI MUTUAL FUND SBI-ETF GOLD
SETFGOLD.NS,SBI MUTUAL FUND SBI-ETF GOLD
SETFNIF50-EQ.NS,SBI MUTUAL FUND SBI-ETF NIFTY 5
SETFNIF50.NS,SBI MUTUAL FUND SBI-ETF NIFTY 5
SETFNIFBK-EQ.NS,SBI MUTUAL FUND SBI-ETF NIFTY B
SETFNIFBK.NS,SBI MUTUAL FUND SBI-ETF NIFTY B
SETFNIFJR-EQ.NS,SBIAMC - SETFNIFJR
SETFNIFTY-EQ.NS,SBIAMC - SETFNIFTY
SETFNN50-EQ.NS,SBI MUTUAL FUND SBI-ETF NIFTY N
SETFNN50.NS,SBI MUTUAL FUND SBI-ETF NIFTY N
SEZAL-BE.NS,SEZAL GLASS INR10
SEZAL-EQ.NS,SEZAL GLASS INR10
SEZAL.NS,Sejal Glass Limited
SFCL-BE.NS,SFCL-BE.NS
SFCL-EQ.NS,STAR FERRO AND CEM INR1
SFCL.NS,Star Ferro and Cement Limited
SGFL-BE.NS,SHREE GANESH FORG INR10
SGFL-EQ.NS,SHREE GANESH FORG INR10
SGFL.NS,Shree Ganesh Forgings Limited
SGJHL.NS,Shree Ganesh Jewellery House (I) Limited
SGL-BE.NS,STL GLOBAL LTD INR10
SGL-EQ.NS,STL GLOBAL LTD INR10
SGL.NS,STL Global Limited
SHAHALLOYS-BE.NS,SHAH ALLOYS INR10
SHAHALLOYS-EQ.NS,SHAH ALLOYS INR10
SHAHALLOYS.NS,Shah Alloys Limited
SHAIVAL-SM.NS,SHAIVAL REALITY LT INR10
SHAKTIPUMP.NS,Shakti Pumps (India) Limited
SHALPAINTS-EQ.NS,SHALIMAR PAINTS LIMITED
SHALPAINTS.NS,Shalimar Paints Limited
SHANTIGEAR-EQ.NS,SHANTHI GEARS INR1
SHANTIGEAR.NS,Shanthi Gears Limited
SHARDACROP-EQ.NS,SHARDA CROPCHEM INR10
SHARDACROP.NS,Sharda Cropchem Limited
SHARDAMOTR-EQ.NS,SHARDA MOTOR INDUS INR10
SHARDAMOTR.NS,SHARDA MOTOR INDUS INR10
SHARIABEES-EQ.NS,BENCHMARK MUTUAL SHARIAH BENCHM
SHARIABEES.NS,Goldman Sachs Shariah BeES ETF
SHARONBIO.NS,Sharon Bio-Medicine Ltd.
SHASUNPHAR-EQ.NS,SHASUN PHARMACEUTICALS LIMITED
SHEMAROO-EQ.NS,SHEMAROO ENTERTAIN INR10
SHEMAROO.NS,Shemaroo Entertainment Limited
SHILPAMED.NS,Shilpa Medicare Limited
SHILPI.NS,Shilpi Cable Technologies Limited
SHIRPUR-G-EQ.NS,SHIRPUR GOLD REFINERY LIMITED
SHIRPUR-G.NS,Shirpur Gold Refinery Limited
SHIV-VANI-EQ.NS,SHIV-VANI-EQ.NS
SHIV-VANI.NS,SVOGL Oil Gas and Energy Limited
SHIVAMAUTO.NS,Shivam Autotech Limited
SHIVTEX.NS,Shiva Texyarn Limited
SHK-EQ.NS,S H KELKAR AND COM INR10
SHK.NS,S H Kelkar and Company Limited
SHLAKSHMI-BE.NS,SHRI LAKSHMI COTSYN LTD
SHLAKSHMI-BZ.NS,SHRI LAKSHMI COTSYN LTD
SHLAKSHMI-EQ.NS,SHRI LAKSHMI COTSYN LTD.
SHLAKSHMI.NS,Shri Lakshmi Cotsyn Limited
SHOPERSTOP-EQ.NS,SHOPPERS STOP INR5
SHOPERSTOP.NS,Shoppers Stop Limited
SHREECEM.NS,Shree Cement Limited
SHREEPUSHK-BE.NS,Shre Push Chem & Fert Ltd
SHREEPUSHK-EQ.NS,SHREE PUSHKAR CHEM INR10
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited
SHREERAMA-EQ.NS,SHREE RAMA MULTI INR5
SHREERAMA.NS,Shree Rama Multi-Tech Limited
SHRENUJ.NS,Shrenuj & Company Limited
SHREYANIND-EQ.NS,SHREYANS INDUSTRIES LIMITED
SHREYANIND.NS,Shreyans Industries Limited
SHREYAS-BE.NS,SHREYAS-BE.NS
SHREYAS.NS,Shreyas Shipping and Logistics Limited
SHRIASTER-EQ.NS,SHRI ASTER SILICAT INR10
SHRIASTER.NS,Shri Aster Silicates Limited
SHRIRAMCIT-EQ.NS,SHRIRAM CITY UNION FINANCE LIMI
SHRIRAMCIT.NS,Shriram City Union Finance Limited
SHRIRAMEPC-EQ.NS,SHRIRAM EPC LIMITED
SHRIRAMEPC.NS,Shriram EPC Limited
SHYAMCENT-BE.NS,Shyam Century Ferrous Ltd
SHYAMCENT-EQ.NS,SHYAM CENTURY FERR INR1
SHYAMCENT.NS,SHYAM CENTURY FERR INR1
SHYAMTEL.NS,Shyam Telecom Limited
SICAGEN.NS,Sicagen India Limited
SICAL.NS,Sical Logistics Limited
SIEMENS.NS,Siemens Limited
SIGNET-EQ.NS,SIGNET INDUSTRIES INR1
SIGNET.NS,SIGNET INDUSTRIES INR1
SIGNETIND.NS,Signet Industries Limited
SIIL-SM.NS,SUPREME (INDIA) IM INR10
SIL-EQ.NS,STANDARD INDS INR5
SIL.NS,Standard Industries Limited
SILINV.NS,SIL Investments Ltd.
SIMBHALS.NS,Simbhaoli Sugars Limited
SIMBHSUGAR-EQ.NS,SIMBHAOLI SUGARS LIMITED
SIMPLEX.NS,Simplex Projects Limited
SIMPLEXCA.NS,SIMPLEX CASTINGS LTD.
SIMPLEXINF-EQ.NS,SIMPLEX INFRASTRUC INR2
SIMPLEXINF.NS,Simplex Infrastructures Limited
SINTEX.NS,Sintex Industries Limited
SIRPAPER-BZ.NS,SIRPUR PAPER MILLS LTD
SIRPAPER.NS,Sirpur Paper Mills Ltd.
SITASHREE-BE.NS,SITA SHREE FOOD PR INR10
SITASHREE-EQ.NS,SITA SHREE FOOD PRODUCTS LIMITE
SITASHREE.NS,Sita Shree Food Products Limited
SITICABLE.NS,SITI Networks Limited
SIYSIL-EQ.NS,SIYARAM SILK MILLS LIMITED
SIYSIL.NS,Siyaram Silk Mills Limited
SJVN.NS,SJVN Limited
SKFINDIA-EQ.NS,SKF INDIA LIMITED
SKFINDIA.NS,SKF India Limited
SKIL-BE.NS,SKIL INFRASTRUCTURE LTD.
SKIL-EQ.NS,SKIL INFRASTRUCTUR INR10
SKIL.NS,SKIL Infrastructure Limited
SKIPPER-EQ.NS,SKIPPER LTD INR1
SKIPPER.NS,Skipper Limited
SKMEGGPROD-EQ.NS,SKM EGG PRODUCTS INR10
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited
SKSMICRO.NS,Bharat Financial Inclusion Limited
SKUMARSYN.NS,S. Kumars Nationwide Ltd.
SKUMARSYNF-BZ.NS,S KUMARS NATIONWIDE LTD
SMARTLINK.NS,Smartlink Network Systems Limited
SMCSRIIIRD-MF.NS,SUNDARAM MUTUAL FU MICROCAP III
SMCSRVIRD-MF.NS,SUNDARAM ASSET MAN MICRO CAP VI
SMCSRVIRG-MF.NS,SUNDARAM ASSET MAN MICRO CAP VI
SMCSRVRD-MF.NS,SUNDARAM ASSET MAN MICRO CAP V
SMCSRVRG-MF.NS,SUNDARAM ASSET MAN MICRO CAP V
SMLISUZU.NS,SML Isuzu Limited
SMMITCON.NS,SMMITCON.NS
SMMOMAI.NS,SMMOMAI.NS
SMOPAL.NS,SMOPAL.NS
SMPL-EQ.NS,SPLENDID METAL PRO INR10
SMPL.NS,Splendid Metal Products Limited
SMSANCO.NS,SMSANCO.NS
SMSIIL.NS,SMSIIL.NS
SMSPHARMA-EQ.NS,SMS PHARMACEUTICALS LIMITED
SMSPHARMA.NS,SMS Pharmaceuticals Limited
SMTHEJO.NS,SMTHEJO.NS
SMVETO.NS,SMVETO.NS
SNOWMAN-EQ.NS,SNOWMAN LOGISTICS INR10
SNOWMAN.NS,Snowman Logistics Limited
SOBHA-EQ.NS,SOBHA LIMITED
SOBHA.NS,Sobha Limited
SOFTTECHGR-BE.NS,SOFTTECHGRNPP070100
SOFTTECHGR-EQ.NS,SOFTWARE TECH GP INR10
SOFTTECHGR.NS,STG Lifecare Limited
SOLARINDS.NS,Solar Industries India Limited
SOMANYCERA-EQ.NS,SOMANY CERAMICS LD INR2
SOMANYCERA.NS,Somany Ceramics Limited
SOMATEX-BE.NS,SOMA TEXTILE INUSTRIES LT
SOMATEX-EQ.NS,SOMA TEXTILE & IND INR10
SOMATEX.NS,Soma Textiles & Industries Limited
SONASTEER.NS,Sona Koyo Steering Systems Limited
SONATSOFTW-EQ.NS,SONATA SOFTWARE INR1
SONATSOFTW.NS,Sonata Software Limited
SOTL-EQ.NS,SAVITA OIL TECHNOLOGIES LIMITED
SOTL.NS,Savita Oil Technologies Limited
SOUISPAT.NS,SOUTHERN ISPAT & ENGY LTD INR10
SOUTHBANK.NS,The South Indian Bank Limited
SPARC.NS,Sun Pharma Advanced Research Company Limited
SPECIALITY.NS,Speciality Restaurants Limited
SPECTACLE-BE.NS,SPEC VENTURES LTD INR1
SPECTACLE-EQ.NS,SPEC VENTURES LTD INR1
SPECTACLE.NS,Spectacle Ventures Limited
SPENTEX.NS,Spentex Industries Limited
SPHEREGSL-EQ.NS,SPHERE GLOBAL SERV INR10
SPHEREGSL.NS,Sphere Global Services Limited
SPIC-EQ.NS,SOUTHERN PETROCHEMICALS INDUSTR
SPIC.NS,Southern Petrochemical Industries Corporation Limited
SPICEMOBI-EQ.NS,SPICE MOBILITY LTD INR3
SPICEMOBI.NS,Spice Mobility Limited
SPLIL-EQ.NS,SPL INDUSTRIES LTD INR10
SPLIL.NS,SPL Industries Limited
SPMLINFRA.NS,SPML Infra Limited
SPYL-BE.NS,SHEKHAWATI POLY INR1
SPYL.NS,Shekhawati Poly-Yarn Limited
SQSBFSI-EQ.NS,SQS INDIA BFSI LTD INR10
SQSBFSI.NS,SQS India BFSI Limited
SREEL-EQ.NS,SREELEATHERS LTD INR10
SREEL.NS,Sreeleathers Limited
SREINFRA.NS,SREI Infrastructure Finance Limited
SRF.NS,SRF Limited
SRGINFOTEC-BE.NS,SRGINFOTECH (INDIA) LTD.
SRGINFOTEC-EQ.NS,PAN INDIA CORP INR10
SRGINFOTEC.NS,PAN INDIA CORP INR10
SRHHYPOLTD-EQ.NS,SREE RAYALASEEMA H INR10
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited
SRICHAMUN.NS,SRICHAMUN.NS
SRICHAMUND-EQ.NS,Chamundeswari Sug Ltd
SRIPIPES-EQ.NS,SRIKALAHASTHI PIPE INR10
SRIPIPES.NS,Srikalahasthi Pipes Limited
SRSLTD.NS,SRS Limited
SRTRANSFI.NS,Shriram Transport Finance Co. Ltd.
SRTRANSFIN-EQ.NS,SHRIRAM TRANSPORT INR10
SRTRANSFIN.NS,Shriram Transport Finance Company Limited
SSLT-EQ.NS,SSLT-EQ.NS
SSLT.NS,Vedanta Limited
SSWL.NS,Steel Strips Wheels Limited
STAN-DR.NS,STANDARD CHART PLC IDR EACH REP
STAR-IL.NS,STRIDES SHASUN LTD INR10
STAR.NS,Strides Shasun Limited
STARPAPER.NS,Star Paper Mills Limited
STCINDIA-EQ.NS,THE STATE TRADING CORPORATION O
STCINDIA.NS,The State Trading Corporation of India Limited
STEL-BE.NS,STEL HOLDINGS LTD INR10
STEL-EQ.NS,STEL HOLDINGS LIMITED
STEL.NS,STEL Holdings Limited
STERLINBIO-EQ.NS,STERLING BIOTECH INR1
STERLINBIO.NS,Sterling Biotech Limited
STERTOOLS-EQ.NS,STERLING TOOLS LIMITED
STERTOOLS.NS,Sterling Tools Limited
STINDIA-BE.NS,STI INDIA LTD
STINDIA-EQ.NS,STI INDIA INR10
STINDIA.NS,STI India Limited
STOREONE-EQ.NS,STORE ONE RETAIL INR10
STOREONE.NS,SORIL Infra Resources Limited
STRTECH-EQ.NS,STERLITE TECHNOLOGIES LIMITED
STRTECH.NS,Sterlite Technologies Limited
STYABS.NS,INEOS STYROLUTION INR10
SUBEX-EQ.NS,SUBEX LIMITED
SUBEX.NS,Subex Limited
SUBROS.NS,Subros
SUDAR-BE.NS,SUDAR INDUSTRIES L INR10
SUDAR.NS,Sudar Industries Limited
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited
SUJANATWR-EQ.NS,NEUEON TOWERS LTD
SUJANATWR.NS,Neueon Towers Limited
SUJANAUNI.NS,Sujana Universal Industries Limited
SUMEETINDS-EQ.NS,SUMEET INDUSTRIES INR10
SUMEETINDS.NS,Sumeet Industries Limited.
SUMMITSEC.NS,Summit Securities Limited
SUNCLAYLTD.NS,Sundaram-Clayton Limited
SUNDARAM-BE.NS,SUNDARAM-BE.NS
SUNDARAM.NS,Sundaram Multi Pap Limited
SUNDARMFIN-EQ.NS,SUNDARAM FINANCE LIMITED
SUNDARMFIN.NS,Sundaram Finance Limited
SUNDRMBRAK-EQ.NS,SUNDARAM BRAKE LININGS LIMITED
SUNDRMBRAK.NS,Sundaram Brake Linings Limited
SUNDRMFAST.NS,Sundram Fasteners Limited
SUNFLAG.NS,Sunflag Iron And Steel Company Limited
SUNILHITEC-EQ.NS,SUNIL HITECH ENGIN INR1
SUNILHITEC.NS,Sunil Hitech Engineers Limited
SUNPHARMA-EQ.NS,SUN PHARMACEUTICALS INDUSTRIES
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
SUNTECK.NS,Sunteck Realty Limited
SUNTV.NS,Sun TV Network Limited
SUPER.NS,Super Sales India Ltd.
SUPERHOUSE-EQ.NS,SUPERHOUSE LTD INR10
SUPERHOUSE.NS,Superhouse Limited
SUPERSPIN-EQ.NS,SUPER SPINNING INR1
SUPERSPIN.NS,Super Spinning Mills Limited
SUPPETRO.NS,Supreme Petrochem Limited
SUPRAJIT-EQ.NS,SUPRAJIT ENGINEERING LIMITED
SUPRAJIT.NS,Suprajit Engineering Limited
SUPREMEIND-EQ.NS,SUPREME INDUSTRIES INR2
SUPREMEIND.NS,The Supreme Industries Limited
SUPREMEINF.NS,Supreme Infrastructure India Limited
SUPREMETEX-BE.NS,SUPREME TEX MART INR5
SUPREMETEX-EQ.NS,SUPREME TEX MART INR5
SUPREMETEX.NS,Supreme Tex Mart Limited
SURANACORP.NS,Surana Corporation Limited
SURANAIND-BE.NS,SURANA INDUSTRIES INR10
SURANAIND.NS,Surana Industries Limited
SURANASOL-EQ.NS,SURANA SOLAR LTD INR5
SURANASOL.NS,Surana Solar Limited
SURANAT&P.NS,Surana Telecom and Power Limited
SURYAJYOTI-EQ.NS,SURYAJYOTI SPG MIL INR10
SURYAJYOTI.NS,Suryajyoti Spinning Mills Limited
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited
SURYAPHARM-BZ.NS,SURYA PHARMACEUTICAL LTD.
SURYAROSNI.NS,Surya Roshni Limited
SUTLEJTEX-EQ.NS,SUTLEJ TEXTILES AND INDUSTRIES
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited
SUVEN.NS,Suven Life Sciences Limited
SUZLON.NS,Suzlon Energy Limited
SVOGL-EQ.NS,SVOGL OIL GAS AND INR10
SVOGL.NS,SVOGL Oil Gas and Energy Limited
SWANENERGY.NS,Swan Energy Limited
SWARAJENG.NS,Swaraj Engines Limited
SWELECTES.NS,Swelect Energy Systems Limited
SYMPHONY-EQ.NS,SYMPHONY LIMITED
SYMPHONY.NS,Symphony Limited
SYNCOM-EQ.NS,SYNCOM HEALTHCARE LIMITED
SYNCOM.NS,Syncom Healthcare Limited
SYNDIBANK-EQ.NS,SYNDICATE BANK
SYNDIBANK.NS,Syndicate Bank
SYNGENE-EQ.NS,SYNGENE INTERNATIO INR10
SYNGENE.NS,Syngene International Limited
TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited
TAJGVK.NS,TAJGVK Hotels & Resorts Limited
TAKE.NS,TAKE Solutions Limited
TALBROAUTO-EQ.NS,TALBROS AUTO INR10
TALBROAUTO.NS,Talbros Automotive Components Limited
TALWALKARS.NS,Talwalkars Better Value Fitness Limited
TANLA-EQ.NS,TANLA SOLUTIONS LIMITED
TANLA.NS,Tanla Solutions Limited
TANTIACON.NS,Tantia Constructions Limited
TANTIACONS-EQ.NS,TANTIA CONSTRUCTIONS LIMITED
TANTIACONS.NS,Tantia Constructions Limited
TARAJEWELS.NS,Tara Jewels Limited
TARAPUR.NS,Tarapur Transformers Limited
TARMAT.NS,Tarmat Limited
TATACHEM.NS,Tata Chemicals Limited
TATACOFFEE.NS,Tata Coffee Limited
TATACOMM.NS,Tata Communications Limited
TATAELXSI.NS,Tata Elxsi Limited
TATAGLOBAL.NS,Tata Global Beverages Limited
TATAINVEST-EQ.NS,TATA INVESTMENT CORPORATION LIM
TATAINVEST.NS,Tata Investment Corporation Limited
TATAMETALI-EQ.NS,TATA METALIKS LIMITED
TATAMETALI.NS,Tata Metaliks Limited
TATAMOTORS.NS,Tata Motors Limited
TATAMTRDVR.NS,Tata Motors Limited
TATAPOWER.NS,The Tata Power Company Limited
TATASPONGE-EQ.NS,TATA SPONGE IRON INR10
TATASPONGE.NS,Tata Sponge Iron Limited
TATASTEEL-EQ.NS,TATA STEEL LIMITED
TATASTEEL.NS,Tata Steel Limited
TBZ.NS,Tribhovandas Bhimji Zaveri Limited
TCI.NS,Transport Corporation of India Limited
TCIDEVELOP-EQ.NS,TCI DEVELOPERS LTD INR10
TCIDEVELOP.NS,TCI Developers Limited
TCIFINANCE-EQ.NS,TCI FINANCE LTD INR10
TCIFINANCE.NS,TCI Finance Limited
TCPLTD-BE.NS,TCPLTD-BE.NS
TCPLTD.NS,TCP Limited
TCS.NS,Tata Consultancy Services Limited
TDPOWERSYS.NS,TD Power Systems Limited
TEAMLEASE.NS,TeamLease Services Limited
TECHIN-BE.NS,TECHINDIA NIRMAN LIMITED
TECHIN-EQ.NS,TECHINDIA NIRMAN L INR10
TECHIN.NS,Techindia Nirman Limited
TECHM.NS,Tech Mahindra Limited
